Kode Prov,Sektor,Kode Lapangan Usaha,Tenaga Kerja,Persentase Tenaga Kerja Laki-laki,Persentase Tenaga Kerja Formal,Persentase Tenaga Kerja Penuh,Persentase Tenaga Kerja Pemuda,Persentase Tenaga Kerja Dewasa,Pendidikan Tenaga Kerja Pernah Bersekolah,Pendidikan Tenaga Kerja Sekunder,Pendidikan Tenaga Kerja Tersier,Rata-rata Jam Kerja per Minggu,Rata-rata Gaji per Bulan,PDRB ADHB,PDRB ADHB per Tenaga Kerja
12,Industri,H,329664,94.29388710929916,44.22775917297612,87.26187876140555,11.3257741215298,88.6742258784702,93.46304115705688,43.8158245971656,9.369843234323433,51.57200125449086,2039080.0364310327,34277000000000,103975562.99747622
12,Industri,I,415764,35.40013084345927,24.069905042283605,75.74176696395071,17.990254086452893,82.0097459135471,92.25329754379888,42.24584139078901,5.863663039609008,47.82772982995283,809003.898846461,16330000000000,39277089.88753235
12,Industri,J,43330,69.25686591276252,68.98915301177013,89.23147934456497,34.38956842834064,65.61043157165936,98.78606046618971,61.11470113085622,30.540041541657047,51.57948263394836,1605105.0080775444,13583000000000,313477959.84306484
12,Jasa,K,73744,56.045237578650465,94.63413972662183,89.95986114124538,21.554295942720763,78.44570405727924,99.75862443046213,45.51149924061619,49.427750054241706,44.659897235135794,3471004.637665437,21729000000000,294654480.3645042
12,Jasa,L,8623,69.6045459816769,87.16224051954077,100,7.66554563377015,92.33445436622985,92.74034558738258,37.51594572654528,18.02157021918126,54.764209706722035,2076912.03757393,33387000000000,3871854343.0360665
12,Jasa,"M,N",60999,84.30466073214316,72.15364186298136,69.81098050787718,17.75602878735717,82.24397121264283,97.3409400154101,49.21228216856014,29.64966638797357,40.62190082644628,2002782.176756996,7090000000000,116231413.62973164
12,Jasa,O,257231,65.05631125330929,100,87.20993970400146,17.26502637706964,82.73497362293037,99.56381618078693,49.85868732773266,45.61503084775941,43.48715850434345,3197386.551181623,24024000000000,93394653.05503613
12,Jasa,P,345472,28.476113838458687,99.28445720637274,59.31392413856984,15.103105316783994,84.896894683216,99.80606243052983,19.197214246017044,78.56324101519081,36.0019827634107,2479363.833271582,12443000000000,36017390.70025936
12,Jasa,Q,115391,24.839892192632007,88.19318664367238,81.8816025513255,9.901985423473235,90.09801457652677,98.93752545692472,16.382560165004204,76.34564220779784,42.73819924284542,2540760.3674463346,6454000000000,55931571.78636116
12,Jasa,"R,S,T,U",348344,35.9733481845532,66.38839767586065,58.867096892726735,15.73387226419861,84.26612773580139,90.5363663505041,35.686849780676575,5.741450979491537,37.75911947477443,1156910.893542016,3963000000000,11376685.115862481
13,Pertanian,A,836071,64.57442011503808,10.509274929999963,51.27626720697166,10.045797545902202,89.9542024540978,67.15374651195891,16.58615117615609,1.8907485129851413,33.71517481282321,657734.1911368772,50542000000000,60451803.73437184
13,Industri,B,39617,92.60418507206502,44.76613574980438,79.14279223565642,16.10924603074438,83.89075396925563,74.20046949541863,19.35532725850014,1.4917838301739152,43.868535677516434,1440695.3580533608,9133000000000,230532347.22467628
13,Industri,C,210052,46.86220554910213,35.505017805114925,66.39498790775617,13.831813074857655,86.16818692514235,82.2848627958791,36.89562584502885,5.433892559937539,39.00445158532451,1108048.774455849,20835000000000,99189724.44918402
13,Industri,D,4916,86.85923515052889,98.23026851098454,83.72660699755899,6.956875508543531,93.04312449145647,100,65.11391375101708,34.88608624898291,44.608828315703825,3277445.077298617,240000000000,48820179.00732303
13,Industri,E,9238,78.37194197878328,38.439056072743014,61.03052608789782,30.904957783069932,69.09504221693007,70.1991773111063,36.934401385581296,13.119722883741069,37.666378003896945,1190200.801039186,197000000000,21324962.113011476
13,Industri,F,146766,98.4131202049521,47.18667811345952,87.5550195549378,13.398198492838942,86.60180150716106,84.0160527642642,32.16821334641538,3.351593693362223,46.551091365655786,2002092.359865364,20009000000000,136332665.6037502
13,Industri,G,455916,53.862114950999754,29.896735363531878,76.21360075101555,17.519235999613965,82.48076400038603,90.13305082515201,45.57133331578624,10.973732003263759,46.738385813648584,1168975.0590020968,32291000000000,70826643.50450522
13,Industri,H,86367,97.2767376428497,38.18819688075307,80.548126020355,15.193302997672722,84.80669700232728,86.06412171315434,37.327914597010434,4.25625528268899,47.80057468546022,1992513.9069320457,27131000000000,314136186.27485037
13,Industri,I,181356,33.28922120029114,23.06678576942588,69.6944131983502,18.259114669489843,81.74088533051015,87.53170559562408,39.224508701118246,5.653521251020093,45.69887347139984,744416.4626480513,2907000000000,16029246.344206974
13,Industri,J,14744,63.88361367335865,65.13836136733586,84.22409115572437,37.072707542051006,62.927292457948994,100,50.35268583830711,36.224905046120455,47.84091991562904,1778676.682040152,11331000000000,768516006.5111232
13,Jasa,K,20283,66.08982892077108,98.1413005965587,93.75338953803679,16.319084947986,83.680915052014,98.70827786816547,47.17250899768279,45.895577577281465,46.251441753171854,3372109.6484740917,6628000000000,326776117.9312725
13,Jasa,L,599,75.95993322203672,0,75.95993322203672,0,100,100,75.95993322203672,0,35.39899833055092,651085.1419031719,4219000000000,7043405676.126878
13,Jasa,"M,N",33643,71.33430431293284,71.9822845762863,70.64471063817139,24.59649852866867,75.40350147133134,95.11339654608685,48.66093986862052,26.46018488244211,39.83068915001714,1866797.9966114794,923000000000,27435127.664001428
13,Jasa,O,123233,66.31016042780749,100,88.26775295578295,7.769834378778412,92.23016562122159,99.25263525192116,44.454813239960075,50.30064998823367,42.66428594965072,3528721.3719864,12544000000000,101790916.39414766
13,Jasa,P,141796,26.91190160512285,98.9047645913848,68.42365087872719,7.4388558210386755,92.56114417896133,99.6706536150526,15.452481029084037,81.76746875793394,38.64499652234394,3130770.645067562,8855000000000,62448870.20790432
13,Jasa,Q,44878,29.252640492000538,92.36151343642764,86.09118053389189,16.703061633762644,83.29693836623736,98.52711796425866,16.89023575025625,76.15981104327287,44.0508721592203,2620558.2655198537,2857000000000,63661482.240741566
13,Jasa,"R,S,T,U",60975,46.571545715457155,45.29889298892989,59.229192291922914,17.134891348913488,82.86510865108652,80.70848708487085,38.801148011480116,6.356703567035671,38.596163045809206,1228418.6305863059,3945000000000,64698646.986469865
14,Pertanian,A,1140824,77.54412600015428,24.125807311206636,45.1578858789787,12.478699606600141,87.521300393399855,77.21787059178278,22.622332629748325,1.6887793384430902,32.166371424760754,1152541.1472093854,166772000000000,146185564.11856693
14,Industri,B,34958,95.77492991589908,88.1371932032725,91.60135019165855,15.824703930430802,84.1752960695692,90.09382687796784,48.761370787802505,11.920018307683506,50.11822401261056,3481168.8311688313,182968000000000,5233937868.299102
14,Industri,C,217092,68.62067694802204,60.402962799181914,77.79466769848727,19.741860593665358,80.25813940633464,90.58325502551914,45.31120446630921,6.7616494389475426,44.517600522401736,1940638.3514823208,178589000000000,822642013.5242201
14,Industri,D,3978,82.90598290598291,74.23328305681247,83.23278029160383,17.873303167420815,82.12669683257919,90.57315233785822,55.580693815987935,10.432378079436903,47.54404448346503,3892131.724484666,444000000000,111613876.31975867
14,Industri,E,10031,50.682883062506235,41.30196391187319,73.69155617585486,19.31013857043166,80.68986142956834,91.8652178247433,28.740903200079753,2.063602831223208,40.66814016172507,1317270.4615691358,81000000000,8074967.60043864
14,Industri,F,170418,97.93155652571912,63.27970050112077,89.71352791371804,11.390815524181717,88.60918447581828,90.52388832165616,35.74739757537349,3.736107688155007,47.525442790594774,2124235.625696816,61697000000000,362033353.2842775
14,Industri,G,509061,51.867457927438956,33.54823881617331,79.51227848921837,22.967581488269577,77.03241851173043,92.11175085107679,49.85885777932311,9.031530602422892,49.9464336667565,1380194.9334166239,69034000000000,135610467.114943
14,Industri,H,99998,97.58295165903318,56.273125462509256,77.49054981099623,12.6182523650473,87.3817476349527,91.88983779675594,37.5167503350067,7.2351447028940585,51.54876413105959,2444758.4951699036,6039000000000,60391207.824156485
14,Industri,I,178648,35.715485199946265,34.08434463302136,70.62995387577806,19.924096547400474,80.07590345259953,92.47850521696297,41.46254086247817,6.018539250369441,45.88340479521498,1082327.8675383995,3816000000000,21360440.643052258
14,Industri,J,14175,52.310405643738974,56.451499118165785,83.58377425044091,21.26984126984127,78.73015873015873,100,55.66137566137566,26.659611992945326,47.80395061728395,2121015.873015873,4753000000000,335308641.97530866
14,Jasa,K,35046,68.10192318666894,98.44775437995777,93.61981395879701,10.423443474290933,89.57655652570907,100,47.63453746504594,44.48724533470296,47.90763567882212,3460338.4123723106,6254000000000,178451178.45117846
14,Jasa,L,2726,35.39985326485694,24.137931034482758,47.57887013939839,17.168011738811444,82.83198826118856,100,54.181951577402785,13.683052090975789,29.09611151870873,2057960.381511372,6085000000000,2232208363.903155
14,Jasa,"M,N",33598,73.61450086314662,78.5076492648372,81.07030180367879,29.32912673373415,70.67087326626586,99.72617417703434,50.139889279123764,19.81367938567772,44.81856189959468,2316820.7929043397,38000000000,1131019.703553783
14,Jasa,O,122204,70.58934241105037,100,81.04317370953488,9.142908579097247,90.85709142090275,99.75941867696638,48.1359038983994,42.960132237897284,40.35386566533211,3292614.6712055253,10665000000000,87272102.38617393
14,Jasa,P,187918,33.666812120180076,99.44071350269799,58.219542566438555,11.310784491107825,88.68921550889218,99.73552294085718,21.013420747347247,75.95387349801508,35.6645002644392,2668448.554954821,3648000000000,19412722.57048287
14,Jasa,Q,44339,27.78366674936286,90.11479735672884,80.68743092988115,16.148311869911364,83.85168813008863,96.90565867520692,21.179999548929835,71.7517309817542,47.56719962379497,2579765.1052121157,1315000000000,29657863.280633304
14,Jasa,"R,S,T,U",110583,48.32750061040124,56.15058372444227,61.02927213043596,16.096506696327644,83.90349330367235,86.22482660083377,38.04653518171871,3.687727770091244,41.6848311055327,1482696.48137598,3480000000000,31469574.889449555
15,Pertanian,A,815049,66.92137527927768,25.20228845136918,48.26311056145091,11.891432294254702,88.1085677057453,77.42712401340287,17.056152452183856,1.6746232435105128,32.98305524347255,868359.7123191366,56199000000000,68951682.65957016
15,Industri,B,44410,86.78675973879757,69.61945507768522,88.42377842828192,20.889439315469488,79.11056068453051,84.48322449898671,23.769421301508668,4.685881558207611,50.85580464002946,2087811.6415221796,33742000000000,759783832.4701644
15,Industri,C,85674,63.167355323668794,66.51142703737423,73.30461983799053,20.510306510726707,79.4896934892733,88.82274669094474,41.28673810024044,6.781520648037912,41.910668884400614,1837359.0937740738,19639000000000,229229404.48677546
15,Industri,D,3238,91.9703520691785,94.41012970969734,73.16244595429278,13.248919085855466,86.75108091414454,100,66.83137739345275,25.169857936998145,44.48424953675108,2858191.7850525016,121000000000,37368746.13959234
15,Industri,E,4620,87.87878787878788,76.75324675324676,85.56277056277057,15.735930735930737,84.26406926406926,84.3939393939394,38.03030303030303,15.64935064935065,44.43441558441558,2336095.238095238,265000000000,57359307.359307356
15,Industri,F,92368,99.28221895028582,62.08102373116231,90.32890178416768,11.836350251169236,88.16364974883076,93.57028408106703,31.042135804607657,2.986965182747272,47.43268778122024,1830943.9199722847,13308000000000,144075870.4313182
15,Industri,G,265575,50.8202955850513,36.477078038218956,80.64463899086887,22.449025698955097,77.5509743010449,90.55897580721077,42.56274122187706,8.372022969029464,48.40018018771454,1312081.4835733785,23165000000000,87225830.74461076
15,Industri,H,51933,96.46275008183622,47.7827200431325,81.71875300868426,16.103440972021644,83.89655902797836,93.99033369918935,40.50796218204225,5.5436812816513585,45.76793771907741,2171695.8388693123,6231000000000,119981514.64386806
15,Industri,I,64480,36.1848635235732,29.879032258064512,70.82661290322581,17.07196029776675,82.92803970223325,90.1659429280397,38.39640198511166,7.323200992555831,43.91246419721301,910541.4236972705,2294000000000,35576923.07692308
15,Industri,J,6521,68.48642846189234,60.496856310381844,89.74083729489341,38.50636405459286,61.49363594540714,100,61.95368808464959,25.9776107958902,52.80509124367428,1904661.8616776569,7394000000000,1133875172.5195522
15,Jasa,K,14649,53.82619974059663,97.06464605092498,100,9.18151409652536,90.81848590347464,100,52.63157894736842,46.89739913987303,46.13132800448745,3046422.9640248483,4676000000000,319202675.95057684
15,Jasa,L,1679,79.5116140559857,69.14830256104824,44.4907683144729,20.488385944014293,79.5116140559857,100,75.34246575342466,24.65753424657534,30.81119714115545,1743954.7349612864,2969000000000,1768314472.900536
15,Jasa,"M,N",15315,84.12667319621286,72.29513548808357,80.15670910871694,27.783219066274896,72.2167809337251,100,46.71237349004244,31.79236043095005,45.080711545169166,2468077.440417891,2297000000000,149983676.13450864
15,Jasa,O,85236,65.98737622600778,100,82.9661176028908,11.830681871509691,88.1693181284903,100,43.87348068891079,53.4644985686799,41.45922338086785,3098334.9341592756,8563000000000,100462245.99934301
15,Jasa,P,96610,31.32284442604285,99.36445502535969,56.379256805713695,8.345926922678812,91.65407307732119,99.75778904875273,20.51340440948142,76.14532657074837,34.77737264190144,2577741.779701894,6309000000000,65303798.778594345
15,Jasa,Q,27323,24.784979687442814,90.26095231123962,82.70687699008161,26.91505325183911,73.08494674816089,95.46901877539071,21.015261867291294,65.42839366101819,43.13147501139298,1946308.9704644438,2092000000000,76565530.871427
15,Jasa,"R,S,T,U",46682,49.46660383017009,53.753052568441795,65.00364166059724,19.85776102137869,80.14223897862131,86.38018936635106,36.08457221198749,9.836767919112292,40.104638406178694,1298334.6900304186,1835000000000,39308512.91718435
16,Pertanian,A,1844251,65.69561301579883,17.52944691367932,47.00515276933563,11.418077040489608,88.5819229595104,76.88232241706797,16.466034178644883,1.2338342232158204,33.22802823076252,589243.7845179425,60862000000000,33000931.00125742
16,Industri,B,55283,95.58815549083806,85.90706003653926,88.12112222563898,15.842121447823022,84.15787855217698,92.92187471736338,56.64309100446792,5.540582095761808,49.09351264081019,2888256.715445978,73245000000000,1324910008.5017095
16,Industri,C,308661,57.96099928400413,54.49700480462384,76.01413848850356,15.809253517613175,84.19074648238683,85.35999041019112,33.83291053939435,8.545297267876407,41.89382972540558,1697138.1834731307,74900000000000,242661042.37334812
16,Industri,D,4804,98.25145711906744,100,92.714404662781,7.285595337218983,92.71440466278102,92.714404662781,68.50541215653621,18.463780183180685,50.23313905079101,2981702.7477102415,493000000000,102622814.32139884
16,Industri,E,6649,95.44292374793201,75.21431794254775,82.35824936080614,30.891863438110995,69.10813656188901,100,71.40923447134907,5.278989321702512,40.24436263230557,1745826.139269063,445000000000,66927357.49736802
16,Industri,F,202956,98.20700053213504,71.84857801691007,88.58865961095016,15.561501014998324,84.43849898500167,81.96850548887443,27.121642129328528,3.622952758233312,47.44444001097284,1945602.5296123298,50683000000000,249724078.12530795
16,Industri,G,626390,47.40672743817749,32.22864349686297,77.62911285301489,18.379124826386118,81.62087517361388,89.94827503631923,40.71185683040917,6.836316033142291,47.62815502046107,1162819.6682577946,48532000000000,77478886.95541117
16,Industri,H,172939,94.96701148960038,44.49487969746558,87.67773608035203,14.440351800345786,85.55964819965422,91.52186609151204,43.634460705798,5.914224090575289,50.66329728149664,2244475.9655948053,8855000000000,51203025.344196506
16,Industri,I,154647,31.648205267480133,30.001875238446267,76.61383667319767,18.81575458948444,81.18424541051556,87.01429707656793,41.34318803468545,5.597910079083332,46.677863332707325,949734.6990242294,6263000000000,40498684.09991788
16,Industri,J,17446,70.42301960334747,67.82643585922274,87.40685543964233,26.34987962856815,73.65012037143185,100,52.01765447667087,28.09239940387481,55.91727325245523,1932200.2751347013,10628000000000,609194084.6039207
16,Jasa,K,29956,77.36680464681532,96.17772733342235,89.69488583255442,13.346241153692082,86.65375884630792,100,37.39484577380158,58.31219121378021,43.64628121244492,3525421.6183736147,10082000000000,336560288.4230204
16,Jasa,L,6377,69.01364277873608,94.29198682766192,92.69248863101772,16.136114160263446,83.86388583973655,100,48.36129841618316,46.934295123098636,44.996550101928804,1918896.032617218,11597000000000,1818566724.1649678
16,Jasa,"M,N",28821,80.5836022344818,70.39658582283751,69.78245029665868,15.936296450504841,84.06370354949516,96.28048992054404,39.87023351028764,23.063044307969882,41.71028004503237,1697895.6316574719,460000000000,15960584.29617293
16,Jasa,O,129217,68.02278337989584,100,88.90084122058242,11.805722157301284,88.19427784269871,99.46446674973107,40.64867625776794,55.97483303280528,43.69428429346221,3410131.8758367705,12091000000000,93571279.3208324
16,Jasa,P,195533,31.856003845898133,99.3704387494694,56.20432356686595,12.574859486633969,87.42514051336603,99.92124091585563,26.51828591593235,70.97369753443152,36.39635863716641,2367738.403906246,9463000000000,48395922.938838966
16,Jasa,Q,50411,21.830552855527564,89.18291642697031,77.52077919501697,19.620717700501874,80.37928229949813,98.26426771934696,14.375830671877168,74.46985776913769,43.4146317272024,2253514.70909127,2366000000000,46934200.86885799
16,Jasa,"R,S,T,U",129529,39.67760115495372,62.53117062588301,55.7882790726401,11.04077079264103,88.95922920735897,78.81015062264048,26.330011039998762,3.1521898570976385,38.69463160863706,1111641.8253827328,2795000000000,21578179.403840065
17,Pertanian,A,474705,62.445940110173694,10.264480045501942,52.825860271115744,11.09805036812336,88.90194963187665,75.82498604396415,17.83128469259856,1.6599783023140686,33.72780069579828,490876.31589092175,17730000000000,37349511.80206655
17,Industri,B,15270,83.0844793713163,47.969875573018996,84.64309102815979,17.56385068762279,82.43614931237721,78.66404715127702,36.68631303208906,0.8775376555337262,47.520797524922656,1755452.5212835625,2157000000000,141257367.3870334
17,Industri,C,52647,58.105874978631256,35.1757934925067,66.1063308450624,15.053089444792676,84.94691055520732,85.42367086443672,39.70596615191749,4.1388873060193365,41.04119103819216,1091428.7727695785,3741000000000,71058179.95327368
17,Industri,D,1841,100,86.90928843020099,100,10.483432916892992,89.516567083107,100,100,0,54.11601884570082,3724443.237370994,53000000000,28788701.792504072
17,Industri,E,6480,61.03395061728395,41.71296296296296,57.51543209876543,10.108024691358025,89.89197530864197,59.10493827160494,10.925925925925926,0.6944444444444444,36.28641975308642,900248.1172839506,118000000000,18209876.543209877
17,Industri,F,50766,98.80037820588583,46.73009494543592,88.72867667336406,10.351416302249538,89.64858369775047,88.1160619312138,27.08111728322105,3.4511287081905215,46.32534191472244,1881715.971319387,3044000000000,59961391.48248828
17,Industri,G,151809,51.706420567950516,26.834377408454046,79.4755251664921,16.930485017357338,83.06951498264266,92.01101383975917,45.00457812119176,9.404580756081655,48.69495938908227,984864.2593983229,8699000000000,57302267.981476724
17,Industri,H,23364,93.74678993323062,42.30011984249272,76.36962848827255,18.652627974661872,81.34737202533813,93.98647491867831,44.02071563088512,9.01386748844376,44.87049180327869,1653089.1542544086,4869000000000,208397534.6687211
17,Industri,I,33376,34.605704697986575,36.634108341323106,74.55357142857143,26.05764621284756,73.94235378715244,93.46536433365293,40.90364333652924,10.633389261744966,50.67737257805751,886255.0035953979,1019000000000,30530920.42186002
17,Industri,J,2882,72.7966689798751,73.07425399028452,76.96044413601666,27.446217904233173,72.55378209576682,98.23039555863984,68.94517696044413,26.50936849410132,49.12768910478834,1853417.7654406661,2159000000000,749132546.8424705
17,Jasa,K,9257,61.44539267581289,99.41665766447014,92.50297072485687,20.092902668251053,79.90709733174894,100,40.69352922112996,53.9807713081992,45.64340499081776,3020643.8370962515,2031000000000,219401533.97428972
17,Jasa,L,942,90.76433121019109,22.29299363057325,76.43312101910828,9.235668789808917,90.76433121019109,100,78.23779193205945,21.762208067940552,24.32175925925926,908917.1974522293,2386000000000,2532908704.8832273
17,Jasa,"M,N",8254,76.90816573782409,67.17954930942574,63.88417736854858,22.46183668524352,77.53816331475647,93.25175672401261,52.95614247637509,14.73225102980373,37.838915878292,2411072.813181488,1342000000000,162587836.20063
17,Jasa,O,51955,67.47570012510826,100,83.35290154941777,12.535848330285823,87.46415166971417,100,38.2407852949668,58.29467808680589,43.58894662811596,3493786.7423732076,5966000000000,114830141.46857858
17,Jasa,P,46561,37.67530766091794,99.4222632675415,58.91411266940143,8.431949485621013,91.56805051437898,99.86039818732415,17.439487983505508,77.685187173815,36.33493463192068,2928755.6345439316,3867000000000,83052339.94115247
17,Jasa,Q,13549,25.55170123256329,94.87047014539819,75.20112185401136,11.189017639678205,88.81098236032179,96.73776662484316,15.728098014613625,79.49664181858441,39.67546233649075,2292174.049745369,1003000000000,74027603.5131744
17,Jasa,"R,S,T,U",19805,42.898258015652615,66.04392830093411,62.20651350669023,12.51704115122444,87.48295884877555,88.77051249684423,42.15097197677354,1.5854582176218126,37.504428024943664,1004943.0446856854,492000000000,24842211.562736683
18,Pertanian,A,1731718,69.64523092096981,9.145311188080276,47.91744383323382,12.647498033744526,87.35250196625547,75.78341277274937,14.998111701789785,0.887095935943381,32.591429214601376,509648.7969940833,93767000000000,54146806.81265657
18,Industri,B,26416,99.98485766202302,42.44018776499092,65.48304058146577,20.28694730466384,79.71305269533616,89.55935796486978,10.300575408843125,1.8322228952150212,39.4399171545784,1847012.7952755906,17325000000000,655852513.6281042
18,Industri,C,365766,64.03629642995796,46.5855218910451,70.81959504163864,14.712685159364183,85.28731484063582,86.45308749309667,32.3996762957738,3.36335252593188,41.03225493349898,1197757.2128574005,58322000000000,159451671.28710705
18,Industri,D,11178,86.9296833064949,84.02218643764537,85.65038468420111,5.877616747181964,94.12238325281804,99.99105385578815,70.09303989980319,9.581320450885668,43.244587582751834,3125244.6770441937,485000000000,43388799.42744677
18,Industri,E,6294,96.48871941531617,22.84715602160788,60.89926914521767,0.22243406418811568,99.77756593581188,80.9659993644741,28.185573562122656,0,43.35923101366381,1104261.9955513186,326000000000,51795360.660946935
18,Industri,F,250333,98.82156966920063,9.278840584341657,92.2519204419713,13.437700982291586,86.56229901770841,85.88799718774592,20.873396635681274,1.8339571690508243,48.64500543301751,1912832.9265418462,28636000000000,114391630.34837596
18,Industri,G,779395,48.0454711667383,27.52429769244093,76.8073954798273,19.714907075359733,80.28509292464027,90.16198461627289,38.47240487814266,6.352491355474439,46.36708849242351,984256.89990313,35214000000000,45181198.23709416
18,Industri,H,169561,97.37498599324137,45.180200635759405,73.91617176119509,15.416870624730922,84.58312937526908,92.24231987308403,32.68499242160638,4.480393486709797,46.29279629585317,1842787.8300729531,16182000000000,95434681.32412525
18,Industri,I,150851,33.68356855440136,28.864906430848986,75.81984872490072,17.02342046124984,82.97657953875016,87.63415555747062,32.469788069021746,2.3029346838933784,45.739197447406845,957725.4907160045,4748000000000,31474766.49143857
18,Industri,J,17917,67.74571635876542,69.03499469777307,82.83194731260814,24.261874197689345,75.73812580231066,99.93860579338059,54.819445219623816,39.85042138750907,49.39518140589569,1772116.1466763408,12020000000000,670871239.6048446
